abbrev,signal,case_id,group_label
RSPv6b,3777.177369,Sal5,Saline
TEa1,126.036035,Sal5,Saline
TEa2/3,1066.883504,Sal5,Saline
TEa4,1345.266945,Sal5,Saline
TEa5,2053.257168,Sal5,Saline
TEa6a,2607.66302,Sal5,Saline
TEa6b,5738.098035,Sal5,Saline
PERI1,1034.061135,Sal5,Saline
PERI2/3,3331.341101,Sal5,Saline
PERI5,3300.884246,Sal5,Saline
PERI6a,4118.870728,Sal5,Saline
PERI6b,9651.25783,Sal5,Saline
ECT1,838.7997047,Sal5,Saline
ECT2/3,2778.706757,Sal5,Saline
ECT5,3107.82563,Sal5,Saline
ECT6a,2797.971069,Sal5,Saline
ECT6b,9349.653303,Sal5,Saline
MOB,56.92210071,Sal5,Saline
AOBgl,40.65646641,Sal5,Saline
AOBgr,122.4520553,Sal5,Saline
AOBmi,14.42007852,Sal5,Saline
AON,1326.829788,Sal5,Saline
TT,1565.918549,Sal5,Saline
DP,1554.951562,Sal5,Saline
PIR,2269.346107,Sal5,Saline
NLOT1,1254.659069,Sal5,Saline
NLOT3,1667.766777,Sal5,Saline
COAa,985.5527715,Sal5,Saline
COAp,1013.206121,Sal5,Saline
PAA,1112.305242,Sal5,Saline
TR,3312.444914,Sal5,Saline
CA1,1115.891012,Sal5,Saline
CA2,1108.561316,Sal5,Saline
CA3,1099.103292,Sal5,Saline
DG-mo,1028.818365,Sal5,Saline
DG-po,1832.965115,Sal5,Saline
DG-sg,1359.470854,Sal5,Saline
FC,763.2301171,Sal5,Saline
ENTl,2461.102083,Sal5,Saline
ENTm,2380.315414,Sal5,Saline
ENTmv,2188.496858,Sal5,Saline
PAR,2522.602993,Sal5,Saline
POST,1730.053989,Sal5,Saline
PRE,1794.772489,Sal5,Saline
SUB,2080.528591,Sal5,Saline
VAL,1482.550983,Sal5,Saline
VM,1270.41054,Sal5,Saline
VPL,923.2769623,Sal5,Saline
VPM,1027.721686,Sal5,Saline
SPFm,265.0885901,Sal5,Saline
SPFp,1072.561444,Sal5,Saline
SPA,37.92590795,Sal5,Saline
PP,1326.187166,Sal5,Saline
MG,1229.994041,Sal5,Saline
LGd,711.8650171,Sal5,Saline
LGv,955.6300474,Sal5,Saline
LP,1224.632933,Sal5,Saline
PO,1692.227227,Sal5,Saline
POL,1069.984566,Sal5,Saline
SGN,1465.406842,Sal5,Saline
AV,1487.9165,Sal5,Saline
AM,996.7924113,Sal5,Saline
AD,2229.902291,Sal5,Saline
IAD,736.8044,Sal5,Saline
LD,1794.686376,Sal5,Saline
MD,938.3129637,Sal5,Saline
SMT,661.6599181,Sal5,Saline
PR,549.8281787,Sal5,Saline
PVT,192.2673565,Sal5,Saline
PT,530.5614611,Sal5,Saline
RE,72.91666667,Sal5,Saline
CM,17.8538484,Sal5,Saline
PCN,976.952289,Sal5,Saline
CL,1543.267496,Sal5,Saline
PF,1336.40564,Sal5,Saline
RT,1033.003397,Sal5,Saline
IGL,1194.029851,Sal5,Saline
SubG,704.5178132,Sal5,Saline
MH,705.9203184,Sal5,Saline
LH,1194.320618,Sal5,Saline
SO,896.3106475,Sal5,Saline
ASO,640,Sal5,Saline
PVH,32.22350221,Sal5,Saline
ARH,159.0518876,Sal5,Saline
ADP,58.50091408,Sal5,Saline
AVP,474.5278066,Sal5,Saline
DMH,487.1001032,Sal5,Saline
MPO,496.7751612,Sal5,Saline
PS,409.3023256,Sal5,Saline
PVp,248.0611106,Sal5,Saline
SBPV,26.78936194,Sal5,Saline
VLPO,1040.650407,Sal5,Saline
AHN,620.077971,Sal5,Saline
LM,651.7933629,Sal5,Saline
MM,279.1287649,Sal5,Saline
SUM,484.8084749,Sal5,Saline
TMv,815.2866242,Sal5,Saline
MPN,363.2788092,Sal5,Saline
PMd,545.3514245,Sal5,Saline
PMv,1114.031338,Sal5,Saline
VMH,876.2720943,Sal5,Saline
PH,259.0434651,Sal5,Saline
LHA,776.8150583,Sal5,Saline
LPO,671.0818505,Sal5,Saline
PST,771.9298246,Sal5,Saline
PSTN,524.9938067,Sal5,Saline
RCH,546.3513732,Sal5,Saline
STN,523.9324876,Sal5,Saline
TU,868.6247267,Sal5,Saline
ZI,709.271398,Sal5,Saline
FF,664.117388,Sal5,Saline
NLL,1209.915796,Sal5,Saline
PSV,689.2350219,Sal5,Saline
PB,1040.631622,Sal5,Saline
POR,1137.709619,Sal5,Saline
SOCm,1505.881076,Sal5,Saline
SOCl,1480.335268,Sal5,Saline
B,112.6760563,Sal5,Saline
DTN,240.6013659,Sal5,Saline
PCG,233.8168292,Sal5,Saline
PG,2176.069129,Sal5,Saline
SUT,769.1888389,Sal5,Saline
TRN,1652.836855,Sal5,Saline
V,617.5152663,Sal5,Saline
CS,432.1929144,Sal5,Saline
LDT,942.1841542,Sal5,Saline
NI,277.4133083,Sal5,Saline
PRNr,1580.879628,Sal5,Saline
RPO,46.09293257,Sal5,Saline
SLC,982.5981861,Sal5,Saline
SLD,812.7396292,Sal5,Saline
VCO,336.0970924,Sal5,Saline
NTB,2065.167508,Sal5,Saline
CLA,1416.599715,Sal5,Saline
Epd,1705.785124,Sal5,Saline
Epv,1708.598334,Sal5,Saline
LA,1103.125054,Sal5,Saline
BLAa,1739.534283,Sal5,Saline
BLAp,2548.320504,Sal5,Saline
BLAv,1884.276885,Sal5,Saline
BMA,1085.642015,Sal5,Saline
PA,1157.253704,Sal5,Saline
CP,932.7402933,Sal5,Saline
ACB,1002.068378,Sal5,Saline
FS,820.3354813,Sal5,Saline
OT,486.4698112,Sal5,Saline
LSc,1223.132113,Sal5,Saline
LSr,517.8761994,Sal5,Saline
LSv,386.4428811,Sal5,Saline
SF,731.9256091,Sal5,Saline
AAA,1105.831533,Sal5,Saline
BA,2308.241496,Sal5,Saline
CEA,1384.516517,Sal5,Saline
IA,1187.660668,Sal5,Saline
MEA,1512.113511,Sal5,Saline
GPe,563.558612,Sal5,Saline
GPi,632.4021134,Sal5,Saline
SI,918.5504126,Sal5,Saline
MA,1095.280525,Sal5,Saline
MS,31.14754098,Sal5,Saline
NDB,660.5019815,Sal5,Saline
TRS,425.555535,Sal5,Saline
BST,612.0820847,Sal5,Saline
BAC,267.7824268,Sal5,Saline
SCop,1763.047638,Sal5,Saline
SCsg,1509.327155,Sal5,Saline
IC,642.3741548,Sal5,Saline
NB,1709.901039,Sal5,Saline
SAG,1551.839465,Sal5,Saline
PBG,2899.445805,Sal5,Saline
MEV,603.7727169,Sal5,Saline
SNr,1047.828089,Sal5,Saline
VTA,803.4985771,Sal5,Saline
MRN,1202.080073,Sal5,Saline
SCdg,1271.999606,Sal5,Saline
SCdw,1230.994152,Sal5,Saline
SCiw,1395.417576,Sal5,Saline
SCig,1729.07072,Sal5,Saline
PAG,996.8315481,Sal5,Saline
PRC,1052.352734,Sal5,Saline
INC,564.7597221,Sal5,Saline
ND,363.8239886,Sal5,Saline
APN,923.4805574,Sal5,Saline
MPT,929.5717831,Sal5,Saline
NOT,1887.836854,Sal5,Saline
NPC,1489.618064,Sal5,Saline
OP,2251.319836,Sal5,Saline
PPT,1376.343056,Sal5,Saline
CUN,1334.674783,Sal5,Saline
RN,1025.853359,Sal5,Saline
IV,137.3390558,Sal5,Saline
VTN,931.0045805,Sal5,Saline
AT,1346.689069,Sal5,Saline
LT,1005.235602,Sal5,Saline
SNc,1283.265748,Sal5,Saline
PPN,1391.774849,Sal5,Saline
IPN,163.3586539,Sal5,Saline
FRP1,623.6210279,Sal6,Saline
FRP2/3,4.274362799,Sal6,Saline
MOp1,814.4782743,Sal6,Saline
MOp2/3,1349.154438,Sal6,Saline
MOp5,3188.8543,Sal6,Saline
MOp6a,1315.647504,Sal6,Saline
MOp6b,4421.670542,Sal6,Saline
MOs1,155.0220691,Sal6,Saline
MOs2/3,277.4579268,Sal6,Saline
MOs5,826.1235347,Sal6,Saline
MOs6a,649.1453713,Sal6,Saline
MOs6b,1207.546322,Sal6,Saline
SSp-bfd1,326.2015089,Sal6,Saline
SSp-bfd2/3,683.5866482,Sal6,Saline
SSp-bfd4,874.3783716,Sal6,Saline
SSp-bfd5,2388.181034,Sal6,Saline
SSp-bfd6a,1595.912981,Sal6,Saline
SSp-bfd6b,3694.420601,Sal6,Saline
SSp-ll1,189.9404853,Sal6,Saline
SSp-ll2/3,524.2738807,Sal6,Saline
SSp-ll4,1321.090739,Sal6,Saline
SSp-ll5,1360.444233,Sal6,Saline
SSp-ll6a,507.8318964,Sal6,Saline
SSp-ll6b,2049.751244,Sal6,Saline
SSp-m1,522.8193384,Sal6,Saline
SSp-m2/3,1737.514953,Sal6,Saline
SSp-m4,3085.459613,Sal6,Saline
SSp-m5,3448.787362,Sal6,Saline
SSp-m6a,1660.294189,Sal6,Saline
SSp-m6b,2003.583502,Sal6,Saline
SSp-n1,461.4253355,Sal6,Saline
SSp-n2/3,1718.277532,Sal6,Saline
SSp-n4,2236.751549,Sal6,Saline
SSp-n5,4298.060208,Sal6,Saline
SSp-n6a,2078.836151,Sal6,Saline
SSp-n6b,2536.697558,Sal6,Saline
SSp-tr1,195.1371814,Sal6,Saline
SSp-tr2/3,481.8212373,Sal6,Saline
SSp-tr4,985.2152467,Sal6,Saline
SSp-tr5,1930.229141,Sal6,Saline
SSp-tr6a,973.9228928,Sal6,Saline
SSp-tr6b,1553.823873,Sal6,Saline
SSp-ul1,333.4011682,Sal6,Saline
SSp-ul2/3,580.8329226,Sal6,Saline
SSp-ul4,1192.760859,Sal6,Saline
SSp-ul5,2005.442081,Sal6,Saline
SSp-ul6a,845.2027585,Sal6,Saline
SSp-ul6b,4214.602723,Sal6,Saline
SSs1,206.6264626,Sal6,Saline
SSs2/3,430.0985079,Sal6,Saline
SSs4,858.3506976,Sal6,Saline
SSs5,1213.036354,Sal6,Saline
SSs6a,909.5837892,Sal6,Saline
SSs6b,1496.132131,Sal6,Saline
GU1,1046.928839,Sal6,Saline
GU2/3,985.9656693,Sal6,Saline
GU4,1682.057149,Sal6,Saline
GU5,3339.998008,Sal6,Saline
GU6a,3644.957931,Sal6,Saline
GU6b,3462.379087,Sal6,Saline
VISC1,292.6016126,Sal6,Saline
VISC2/3,436.8341574,Sal6,Saline
VISC4,1130.665618,Sal6,Saline
VISC6a,2404.870559,Sal6,Saline
VISC6b,2741.506647,Sal6,Saline
VISC5,1187.145558,Sal6,Saline
AUDd1,560.2412093,Sal6,Saline
AUDd2/3,1530.429895,Sal6,Saline
AUDd4,3826.877208,Sal6,Saline
AUDd5,5978.00375,Sal6,Saline
AUDd6a,7190.328709,Sal6,Saline
AUDd6b,12706.60744,Sal6,Saline
AUDp1,79.09702832,Sal6,Saline
AUDp2/3,831.581426,Sal6,Saline
AUDp4,1454.933333,Sal6,Saline
AUDp5,1323.508772,Sal6,Saline
AUDp6a,1769.261359,Sal6,Saline
AUDp6b,3738.573753,Sal6,Saline
AUDpo1,8.931043414,Sal6,Saline
AUDpo2/3,308.3184313,Sal6,Saline
AUDpo4,297.1089944,Sal6,Saline
AUDpo5,616.132685,Sal6,Saline
AUDpo6a,457.9604984,Sal6,Saline
AUDpo6b,1035.041919,Sal6,Saline
AUDv1,75.6583133,Sal6,Saline
AUDv2/3,603.4816248,Sal6,Saline
AUDv4,1208.603014,Sal6,Saline
AUDv5,1694.214325,Sal6,Saline
AUDv6a,1997.088625,Sal6,Saline
AUDv6b,3282.049438,Sal6,Saline
VISal1,351.4125069,Sal6,Saline
VISal2/3,560.693846,Sal6,Saline
VISal4,580.0576191,Sal6,Saline
VISal5,1150.526378,Sal6,Saline
VISal6a,1427.212179,Sal6,Saline
VISal6b,2256.694484,Sal6,Saline
VISam2/3,221.286831,Sal6,Saline
VISam4,1110.017661,Sal6,Saline
VISam5,1037.007092,Sal6,Saline
VISam6a,1097.646646,Sal6,Saline
VISam6b,679.5759446,Sal6,Saline
VISl1,329.7297297,Sal6,Saline
VISl2/3,771.602383,Sal6,Saline
VISl4,544.538226,Sal6,Saline
VISl5,1175.662839,Sal6,Saline
VISl6a,1159.247483,Sal6,Saline
VISl6b,1529.270232,Sal6,Saline
VISp1,277.6323513,Sal6,Saline
VISp2/3,917.2063714,Sal6,Saline
VISp4,1180.550144,Sal6,Saline
VISp5,2055.536677,Sal6,Saline
VISp6a,1783.373389,Sal6,Saline
VISp6b,1872.816548,Sal6,Saline
VISpl1,133.944802,Sal6,Saline
VISpl2/3,284.0236686,Sal6,Saline
VISpl4,326.2807744,Sal6,Saline
VISpl5,972.4649271,Sal6,Saline
VISpl6a,2052.393857,Sal6,Saline
VISpl6b,893.8547486,Sal6,Saline
VISpm2/3,325.3718899,Sal6,Saline
VISpm4,1849.652558,Sal6,Saline
VISpm5,1458.123531,Sal6,Saline
VISpm6a,1963.026365,Sal6,Saline
VISpm6b,1644.689797,Sal6,Saline
ACAd1,8.380038079,Sal6,Saline
ACAd2/3,629.8986451,Sal6,Saline
ACAd5,707.5589217,Sal6,Saline
ACAd6a,456.5489409,Sal6,Saline
ACAd6b,1313.266619,Sal6,Saline
ACAv1,19.45550526,Sal6,Saline
ACAv2/3,1406.83566,Sal6,Saline
ACAv5,750.9926008,Sal6,Saline
ACAv6a,735.6319324,Sal6,Saline
ACAv6b,1050,Sal6,Saline
PL2/3,107.2984399,Sal6,Saline
PL5,295.0147558,Sal6,Saline
PL6a,357.5183122,Sal6,Saline
PL6b,283.6034656,Sal6,Saline
ILA2/3,3623.163354,Sal6,Saline
ILA5,1956.217158,Sal6,Saline
ILA6a,2231.759657,Sal6,Saline
ILA6b,4630.958886,Sal6,Saline
ORBl1,805.5674849,Sal6,Saline
ORBl2/3,2268.605448,Sal6,Saline
ORBl5,640.6369671,Sal6,Saline
ORBl6a,436.3550303,Sal6,Saline
ORBm2/3,185.2718621,Sal6,Saline
ORBm5,189.0006092,Sal6,Saline
ORBm6a,408.0406681,Sal6,Saline
ORBvl1,222.7800358,Sal6,Saline
ORBvl2/3,1123.589245,Sal6,Saline
ORBvl5,429.3741523,Sal6,Saline
ORBvl6a,743.2297636,Sal6,Saline
ORBvl6b,107.9257428,Sal6,Saline
AIp1,835.2293343,Sal6,Saline
AIp2/3,760.8549411,Sal6,Saline
AIp5,1580.380549,Sal6,Saline
AIp6a,1938.169073,Sal6,Saline
AIv1,471.4028791,Sal6,Saline
AIv2/3,1543.438901,Sal6,Saline
AIv5,1332.23432,Sal6,Saline
AIv6a,599.1067251,Sal6,Saline
RSPagl1,3.94903377,Sal6,Saline
RSPagl2/3,93.82413782,Sal6,Saline
RSPagl5,570.1890469,Sal6,Saline
RSPagl6a,539.3956789,Sal6,Saline
RSPd1,7.359425769,Sal6,Saline
RSPd2/3,174.5295658,Sal6,Saline
RSPd5,469.6669936,Sal6,Saline
RSPd6a,638.9657769,Sal6,Saline
RSPd6b,417.2510857,Sal6,Saline
RSPv1,86.61063029,Sal6,Saline
RSPv2/3,550.0550055,Sal6,Saline
RSPv5,565.4788092,Sal6,Saline
RSPv6a,763.331988,Sal6,Saline
RSPv6b,231.2557573,Sal6,Saline
TEa1,35.74156217,Sal6,Saline
TEa2/3,279.6964861,Sal6,Saline
TEa4,489.1879801,Sal6,Saline
TEa5,1289.229369,Sal6,Saline
TEa6a,1528.278249,Sal6,Saline
TEa6b,3168.800407,Sal6,Saline
PERI1,489.0829694,Sal6,Saline
PERI2/3,1302.139493,Sal6,Saline
PERI5,4401.178995,Sal6,Saline
PERI6a,5545.319465,Sal6,Saline
PERI6b,7328.923915,Sal6,Saline
ECT1,243.5224949,Sal6,Saline
ECT2/3,702.5324837,Sal6,Saline
ECT5,2348.750179,Sal6,Saline
ECT6a,2242.231695,Sal6,Saline
ECT6b,4793.477074,Sal6,Saline
MOB,290.7692882,Sal6,Saline
AOBgl,237.1627207,Sal6,Saline
AOBgr,805.3577484,Sal6,Saline
AOBmi,821.9444755,Sal6,Saline
AON,1250.866251,Sal6,Saline
TT,619.355844,Sal6,Saline
DP,1035.214328,Sal6,Saline
PIR,2296.997313,Sal6,Saline
NLOT1,452.9013226,Sal6,Saline
NLOT3,2512.651265,Sal6,Saline
COAa,1532.308196,Sal6,Saline
COAp,2136.934473,Sal6,Saline
PAA,1624.60603,Sal6,Saline
TR,1455.73237,Sal6,Saline
CA1,1289.304949,Sal6,Saline
CA2,1676.150465,Sal6,Saline
CA3,2390.500053,Sal6,Saline
DG-mo,1458.218723,Sal6,Saline
DG-po,3365.854085,Sal6,Saline
DG-sg,2210.875767,Sal6,Saline
FC,508.820078,Sal6,Saline
ENTl,1378.820461,Sal6,Saline
ENTm,945.036718,Sal6,Saline
ENTmv,394.3934268,Sal6,Saline
PAR,454.0899077,Sal6,Saline
POST,352.7294541,Sal6,Saline
PRE,565.8256426,Sal6,Saline
SUB,1165.149153,Sal6,Saline
VAL,6314.671446,Sal6,Saline
VM,2651.880424,Sal6,Saline
VPL,3322.519172,Sal6,Saline
VPM,4092.812804,Sal6,Saline
SPFm,1224.456821,Sal6,Saline
SPFp,2586.318376,Sal6,Saline
SPA,303.4072636,Sal6,Saline
PP,5304.748665,Sal6,Saline
MG,2411.212456,Sal6,Saline
LGd,1695.180508,Sal6,Saline
LGv,2465.822609,Sal6,Saline
LP,2074.585406,Sal6,Saline
PO,1866.005298,Sal6,Saline
POL,2310.409151,Sal6,Saline
SGN,3313.093729,Sal6,Saline
AV,4605.922741,Sal6,Saline
AM,5314.242527,Sal6,Saline
AD,3519.560881,Sal6,Saline
IAD,6404.530554,Sal6,Saline
LD,3189.301378,Sal6,Saline
MD,2439.169008,Sal6,Saline
SMT,2878.503404,Sal6,Saline
PR,1374.570447,Sal6,Saline
PVT,591.7839414,Sal6,Saline
PT,3373.922531,Sal6,Saline
RE,1710.9375,Sal6,Saline
CM,1065.279621,Sal6,Saline
PCN,5413.151983,Sal6,Saline
CL,2406.169751,Sal6,Saline
PF,913.1312555,Sal6,Saline
RT,2615.087267,Sal6,Saline
IGL,1109.745391,Sal6,Saline
SubG,3522.589066,Sal6,Saline
MH,968.1192938,Sal6,Saline
LH,1882.993805,Sal6,Saline
SO,1309.992485,Sal6,Saline
ASO,3840,Sal6,Saline
PVH,1317.135653,Sal6,Saline
ARH,183.5214088,Sal6,Saline
ADP,936.0146252,Sal6,Saline
AVP,1362.354025,Sal6,Saline
AVPV,1301.942381,Sal6,Saline
DMH,1597.52322,Sal6,Saline
MEPO,350.7541214,Sal6,Saline
MPO,1595.920204,Sal6,Saline
PD,1021.276596,Sal6,Saline
PS,1116.27907,Sal6,Saline
PVp,744.1833318,Sal6,Saline
SBPV,1486.809588,Sal6,Saline
SCH,1152.877705,Sal6,Saline
VLPO,813.0081301,Sal6,Saline
AHN,2496.966871,Sal6,Saline
LM,838.020038,Sal6,Saline
MM,406.3266831,Sal6,Saline
SUM,1062.452615,Sal6,Saline
TMd,1230.769231,Sal6,Saline
TMv,985.1380042,Sal6,Saline
MPN,983.2746436,Sal6,Saline
PMd,1442.151545,Sal6,Saline
PMv,1159.502005,Sal6,Saline
VMH,1049.812533,Sal6,Saline
PH,1596.304494,Sal6,Saline
LHA,1957.269313,Sal6,Saline
LPO,1861.61627,Sal6,Saline
PST,842.1052632,Sal6,Saline
PSTN,1509.357194,Sal6,Saline
RCH,1662.139389,Sal6,Saline
STN,3560.602415,Sal6,Saline
TU,541.836298,Sal6,Saline
ZI,3060.913042,Sal6,Saline
FF,2953.574699,Sal6,Saline
NLL,1536.133599,Sal6,Saline
PSV,1572.146903,Sal6,Saline
PB,1470.407898,Sal6,Saline
POR,2672.838352,Sal6,Saline
SOCm,3554.421999,Sal6,Saline
SOCl,2924.564797,Sal6,Saline
B,112.6760563,Sal6,Saline
PCG,130.0811937,Sal6,Saline
PG,1124.319913,Sal6,Saline
SUT,1362.736132,Sal6,Saline
TRN,613.6700983,Sal6,Saline
V,2900.210589,Sal6,Saline
CS,89.97872962,Sal6,Saline
LDT,94.21841542,Sal6,Saline
NI,97.46954077,Sal6,Saline
PRNr,1837.597001,Sal6,Saline
SLC,1211.871096,Sal6,Saline
SLD,1173.957242,Sal6,Saline
VCO,575.5993511,Sal6,Saline
NTB,5836.342957,Sal6,Saline
CLA,4747.632761,Sal6,Saline
Epd,2680.991736,Sal6,Saline
Epv,2826.43452,Sal6,Saline
LA,1852.564532,Sal6,Saline
BLAa,1646.099582,Sal6,Saline
BLAp,1234.491502,Sal6,Saline
BLAv,1660.783921,Sal6,Saline
BMA,2466.696823,Sal6,Saline
PA,2172.222117,Sal6,Saline
CP,2187.641329,Sal6,Saline
ACB,1997.809953,Sal6,Saline
FS,1872.685038,Sal6,Saline
OT,659.7005244,Sal6,Saline
LSc,742.0832028,Sal6,Saline
LSr,1838.206421,Sal6,Saline
LSv,1563.33711,Sal6,Saline
SF,690.2096417,Sal6,Saline
AAA,3148.164147,Sal6,Saline
BA,2187.461417,Sal6,Saline
CEA,2406.227884,Sal6,Saline
IA,2478.1491,Sal6,Saline
MEA,1791.164864,Sal6,Saline
GPe,1470.962456,Sal6,Saline
GPi,1953.839365,Sal6,Saline
SI,2235.378543,Sal6,Saline
MA,3268.080269,Sal6,Saline
MS,998.3606557,Sal6,Saline
NDB,1797.508964,Sal6,Saline
TRS,555.072437,Sal6,Saline
BST,2265.30708,Sal6,Saline
BAC,2543.933054,Sal6,Saline
SCop,1049.765392,Sal6,Saline
SCsg,625.3208884,Sal6,Saline
IC,763.3000608,Sal6,Saline
NB,1097.1865,Sal6,Saline
SAG,813.3779264,Sal6,Saline
PBG,223.9409362,Sal6,Saline
MEV,1035.038943,Sal6,Saline
SNr,2442.539907,Sal6,Saline
VTA,2820.951661,Sal6,Saline
MRN,1855.594304,Sal6,Saline
SCdg,1185.887447,Sal6,Saline
SCdw,1096.491228,Sal6,Saline
SCiw,1526.521039,Sal6,Saline
SCig,1482.266003,Sal6,Saline
PAG,831.7468491,Sal6,Saline
PRC,1862.785299,Sal6,Saline
INC,1730.715277,Sal6,Saline
ND,1322.996322,Sal6,Saline
APN,2996.316503,Sal6,Saline
MPT,1596.057213,Sal6,Saline
NOT,2691.915513,Sal6,Saline
NPC,2211.732083,Sal6,Saline
OP,1175.689248,Sal6,Saline
PPT,2633.004108,Sal6,Saline
CUN,2317.049623,Sal6,Saline
RN,2374.603332,Sal6,Saline
LT,4188.481675,Sal6,Saline
SNc,2897.84738,Sal6,Saline
PPN,1687.065613,Sal6,Saline
IPN,746.3800567,Sal6,Saline
CLI,1761.468418,Sal6,Saline
FRP1,888.0679194,Sal7,Saline
FRP2/3,64.11544199,Sal7,Saline
MOp1,767.0109928,Sal7,Saline
MOp2/3,2606.845378,Sal7,Saline
MOp5,5563.676173,Sal7,Saline
MOp6a,2442.3012,Sal7,Saline
MOp6b,6823.09506,Sal7,Saline
MOs1,356.1201421,Sal7,Saline
MOs2/3,1102.453909,Sal7,Saline
MOs5,1763.37876,Sal7,Saline
MOs6a,919.8030478,Sal7,Saline
MOs6b,1713.030829,Sal7,Saline
SSp-bfd1,181.6213529,Sal7,Saline
SSp-bfd2/3,1995.226793,Sal7,Saline
SSp-bfd4,2098.508092,Sal7,Saline
SSp-bfd5,4335.888247,Sal7,Saline
SSp-bfd6a,1948.588142,Sal7,Saline
SSp-bfd6b,4278.111588,Sal7,Saline
SSp-ll1,146.6207255,Sal7,Saline
SSp-ll2/3,1261.341278,Sal7,Saline
SSp-ll4,3813.645918,Sal7,Saline
SSp-ll5,3755.112868,Sal7,Saline
SSp-ll6a,1326.005507,Sal7,Saline
SSp-ll6b,4298.507463,Sal7,Saline
SSp-m1,203.2476157,Sal7,Saline
SSp-m2/3,1750.212177,Sal7,Saline
SSp-m4,3310.837836,Sal7,Saline
SSp-m5,4864.561959,Sal7,Saline
SSp-m6a,2188.763333,Sal7,Saline
SSp-m6b,2312.506068,Sal7,Saline
SSp-n1,150.5184249,Sal7,Saline
SSp-n2/3,1352.420442,Sal7,Saline
SSp-n4,1870.671099,Sal7,Saline
SSp-n5,4379.489685,Sal7,Saline
SSp-n6a,1916.719355,Sal7,Saline
SSp-n6b,2837.343195,Sal7,Saline
SSp-tr1,48.78429536,Sal7,Saline
SSp-tr2/3,1511.273442,Sal7,Saline
SSp-tr4,2792.530633,Sal7,Saline
SSp-tr5,5296.119194,Sal7,Saline
SSp-tr6a,1703.29246,Sal7,Saline
SSp-tr6b,3166.282608,Sal7,Saline
SSp-ul1,292.2672578,Sal7,Saline
SSp-ul2/3,1643.30723,Sal7,Saline
SSp-ul4,3190.253003,Sal7,Saline
SSp-ul5,3843.027776,Sal7,Saline
SSp-ul6a,1337.265594,Sal7,Saline
SSp-ul6b,4403.115305,Sal7,Saline
SSs1,116.9281533,Sal7,Saline
SSs2/3,596.4529688,Sal7,Saline
SSs4,1482.60575,Sal7,Saline
SSs5,2052.477706,Sal7,Saline
SSs6a,1195.674273,Sal7,Saline
SSs6b,1770.8318,Sal7,Saline
GU1,950.3674415,Sal7,Saline
GU2/3,1600.626201,Sal7,Saline
GU4,2723.979189,Sal7,Saline
GU5,4998.506194,Sal7,Saline
GU6a,5769.335035,Sal7,Saline
GU6b,4896.020428,Sal7,Saline
VISC1,233.4901757,Sal7,Saline
VISC2/3,670.3144829,Sal7,Saline
VISC4,1551.251379,Sal7,Saline
VISC6a,3180.082618,Sal7,Saline
VISC6b,3119.645495,Sal7,Saline
VISC5,1973.534972,Sal7,Saline
AUDd1,585.7067188,Sal7,Saline
AUDd2/3,2999.764784,Sal7,Saline
AUDd4,9004.860964,Sal7,Saline
AUDd5,11266.79945,Sal7,Saline
AUDd6a,11495.81698,Sal7,Saline
AUDd6b,14240.73852,Sal7,Saline
AUDp1,113.3724073,Sal7,Saline
AUDp2/3,1200.701753,Sal7,Saline
AUDp4,2662.4,Sal7,Saline
AUDp5,2457.54386,Sal7,Saline
AUDp6a,2608.396746,Sal7,Saline
AUDp6b,4386.346433,Sal7,Saline
AUDpo1,169.6898249,Sal7,Saline
AUDpo2/3,685.1520695,Sal7,Saline
AUDpo4,675.2477146,Sal7,Saline
AUDpo5,1126.801217,Sal7,Saline
AUDpo6a,686.9407475,Sal7,Saline
AUDpo6b,920.0372615,Sal7,Saline
AUDv1,41.26817089,Sal7,Saline
AUDv2/3,603.4816248,Sal7,Saline
AUDv4,2295.879084,Sal7,Saline
AUDv5,3641.893785,Sal7,Saline
AUDv6a,4998.099718,Sal7,Saline
AUDv6b,5327.710388,Sal7,Saline
VISal1,111.4234778,Sal7,Saline
VISal2/3,681.9249478,Sal7,Saline
VISal4,1450.144048,Sal7,Saline
VISal5,2547.946829,Sal7,Saline
VISal6a,1714.44985,Sal7,Saline
VISal6b,1850.489477,Sal7,Saline
VISam2/3,529.1641612,Sal7,Saline
VISam4,2369.142172,Sal7,Saline
VISam5,1959.76764,Sal7,Saline
VISam6a,1602.564103,Sal7,Saline
VISam6b,399.7505557,Sal7,Saline
VISl1,129.7297297,Sal7,Saline
VISl2/3,904.0663114,Sal7,Saline
VISl4,1366.902078,Sal7,Saline
VISl5,2247.867348,Sal7,Saline
VISl6a,2413.127413,Sal7,Saline
VISl6b,2370.36886,Sal7,Saline
VISp1,154.6808814,Sal7,Saline
VISp2/3,1385.311695,Sal7,Saline
VISp4,2496.493415,Sal7,Saline
VISp5,3971.301989,Sal7,Saline
VISp6a,2958.633748,Sal7,Saline
VISp6b,2629.146308,Sal7,Saline
VISpl1,287.0245757,Sal7,Saline
VISpl2/3,704.1420118,Sal7,Saline
VISpl4,864.6440521,Sal7,Saline
VISpl5,1989.357186,Sal7,Saline
VISpl6a,3714.543812,Sal7,Saline
VISpl6b,715.0837989,Sal7,Saline
VISpm1,5.30065304,Sal7,Saline
VISpm2/3,830.3761774,Sal7,Saline
VISpm4,4103.600758,Sal7,Saline
VISpm5,3276.407072,Sal7,Saline
VISpm6a,3344.415289,Sal7,Saline
